UTC,active_power,wind_speed
16/02/2018 16:26,1768,7.015
16/02/2018 16:56,1184,7.675
16/02/2018 17:26,1667.5,8.235
16/02/2018 17:56,2411,13.23
16/02/2018 18:26,2327,10.71333333
16/02/2018 18:56,2219,9.49
16/02/2018 19:26,2242,11.985
16/02/2018 19:56,2274,9.59
16/02/2018 20:26,1631,6.98
16/02/2018 20:56,953,10.295
16/02/2018 21:26,859,11.39
16/02/2018 21:56,704,14.05
16/02/2018 22:26,696,13.46
16/02/2018 22:56,-2,10.77
16/02/2018 23:26,-2,12.87
16/02/2018 23:56,-2,8.005
17/02/2018 00:26,-6,10.055
17/02/2018 00:56,-6,9.78
17/02/2018 01:26,2213,10.39
17/02/2018 01:56,1961.5,9.94
17/02/2018 02:26,1769,9.53
17/02/2018 02:56,2304,8.955
17/02/2018 03:26,1414.5,8.62
17/02/2018 03:56,811,7.1
17/02/2018 04:26,856,5.91
17/02/2018 04:56,580,5.91
17/02/2018 05:26,1249,7.265
17/02/2018 05:56,1477.5,10.375
17/02/2018 06:26,683,5.49
17/02/2018 06:56,386,5.49
17/02/2018 07:26,188.5,4.015
17/02/2018 07:56,192,5.49
17/02/2018 08:26,516,4.51
17/02/2018 08:56,348,6.48
17/02/2018 09:26,314,4.92
17/02/2018 09:56,441,5.99
17/02/2018 10:26,220,6.48
17/02/2018 10:56,928.5,6.07
17/02/2018 11:26,440,5.245
17/02/2018 11:56,1144,9.2
17/02/2018 12:26,1369,9.55
17/02/2018 12:56,515,6.69
17/02/2018 13:26,1060,8.71
17/02/2018 13:56,782,6.855
17/02/2018 14:26,561,5.74
17/02/2018 14:56,558,5.99
17/02/2018 15:26,895,8.295
17/02/2018 15:56,765,7.64
17/02/2018 16:26,177,4.1
17/02/2018 16:56,241,6.32
17/02/2018 17:26,593,8.71
17/02/2018 17:56,436,6.89
17/02/2018 18:26,474,7.39
17/02/2018 18:56,197,5.66
17/02/2018 19:26,109,5
17/02/2018 19:56,170,5.58
17/02/2018 20:26,81,3.69
17/02/2018 20:56,33,3.48
17/02/2018 21:26,89,3.113333333
17/02/2018 21:56,29,2.95
17/02/2018 22:26,343,7.015
17/02/2018 22:56,25,3.2
17/02/2018 23:26,91,4.43
17/02/2018 23:56,19,1.89
18/02/2018 00:26,24,4.34
18/02/2018 00:56,33,3.485
18/02/2018 01:26,15,3.315
18/02/2018 01:56,24,2.13
18/02/2018 02:26,8,2.79
18/02/2018 02:56,8,0.98
18/02/2018 03:26,8,2.46
18/02/2018 03:56,11,4.675
18/02/2018 04:26,-35,1.89
18/02/2018 04:56,-35,2.38
18/02/2018 05:26,58,2.95
18/02/2018 05:56,65,3.61
18/02/2018 06:26,116.5,3.115
18/02/2018 06:56,61,3.44
18/02/2018 07:26,25,3.77
18/02/2018 07:56,119,2.825
18/02/2018 08:26,65,3.44
18/02/2018 08:56,67,3.36
18/02/2018 09:26,158,4.84
18/02/2018 09:56,103,3.07
18/02/2018 10:26,77,4.51
18/02/2018 10:56,155,3.44
18/02/2018 11:26,142,5.7
18/02/2018 11:56,47,3.03
18/02/2018 12:26,69,3.565
18/02/2018 12:56,37,4.07
18/02/2018 13:26,13,2.7
18/02/2018 13:56,4,2.05
18/02/2018 14:26,45,2.83
18/02/2018 14:56,105,3.11
18/02/2018 15:26,79,3.03
18/02/2018 15:56,252,3.85
18/02/2018 16:26,128,5.16
18/02/2018 16:56,206,5.99
18/02/2018 17:26,258,6.07
18/02/2018 17:56,372,4.345
18/02/2018 18:26,307,5.82
18/02/2018 18:56,247,5.49
18/02/2018 19:26,539,6.98
18/02/2018 19:56,527,5.33
18/02/2018 20:26,274,3.32
18/02/2018 20:56,465,6.57
18/02/2018 21:26,209,4.51
18/02/2018 21:56,209,5.303333333
18/02/2018 22:26,173,5.82
18/02/2018 22:56,461,6.4
18/02/2018 23:26,391,6.73
18/02/2018 23:56,384,6.565
19/02/2018 00:26,512,6.89
19/02/2018 00:56,357,5.785
19/02/2018 01:26,200,5.66
19/02/2018 01:56,187,4.75
19/02/2018 02:26,174,5.245
19/02/2018 02:56,261,6.48
19/02/2018 03:26,427,6.07
19/02/2018 03:56,459,6.235
19/02/2018 04:26,542,7.8
19/02/2018 04:56,376,4.51
19/02/2018 05:26,200,5.74
19/02/2018 05:56,438,6.57
19/02/2018 06:26,659,7.43
19/02/2018 06:56,1636,9.75
19/02/2018 07:26,1337,9.94
19/02/2018 07:56,578,6.65
19/02/2018 08:26,700,7.14
19/02/2018 08:56,982,7.845
19/02/2018 09:26,670,6.565
19/02/2018 09:56,336,5.82
19/02/2018 10:26,521,7.47
19/02/2018 10:56,687,7.72
19/02/2018 11:26,551,5.74
19/02/2018 11:56,523,5.82
19/02/2018 12:26,414,6.57
19/02/2018 12:56,514,7.14
19/02/2018 13:26,443,8.29
19/02/2018 13:56,832,9.28
19/02/2018 14:26,655,7.55
19/02/2018 14:56,760,4.59
19/02/2018 15:26,78,5.33
19/02/2018 15:56,454,7.64
19/02/2018 16:26,191,5.82
19/02/2018 16:56,454,5.865
19/02/2018 17:26,249,5.91
19/02/2018 17:56,99,5.16
19/02/2018 18:26,159,4.34
19/02/2018 18:56,191,4.51
19/02/2018 19:26,379,6.685
19/02/2018 19:56,285,8.87
19/02/2018 20:26,114,3.935
19/02/2018 20:56,330,5.495
19/02/2018 21:26,333,6.195
19/02/2018 21:56,313,6.32
19/02/2018 22:26,296,5.74
19/02/2018 22:56,187,6.15
19/02/2018 23:26,501,4.92
19/02/2018 23:56,757,5.82
20/02/2018 00:26,1703,10.01
20/02/2018 00:56,998,7.306666667
20/02/2018 01:26,895,9.12
20/02/2018 01:56,1319.5,11.45
20/02/2018 02:26,972,7.72
20/02/2018 02:56,2336,13.11
20/02/2018 03:26,1533,9.45
20/02/2018 03:56,603,7.06
20/02/2018 04:26,1947,11.04
20/02/2018 04:56,829,8.21
20/02/2018 05:26,431,5.74
20/02/2018 05:56,1347,10.51
20/02/2018 06:26,2284,12.04
20/02/2018 06:56,2251,12.51666667
20/02/2018 07:26,1434,8.13
20/02/2018 07:56,1039,6.32
20/02/2018 08:26,424,6.48
20/02/2018 08:56,137,3.52
20/02/2018 09:26,492,5.21
20/02/2018 09:56,419,6.525
20/02/2018 10:26,1010.5,6.235
20/02/2018 10:56,-37,3.77
20/02/2018 11:26,339,5.49
20/02/2018 11:56,260,4.795
20/02/2018 12:26,211,3.03
20/02/2018 12:56,1142,8.21
20/02/2018 13:26,418,5.58
20/02/2018 13:56,188,5.083333333
20/02/2018 14:26,185,4.18
20/02/2018 14:56,325,6.565
20/02/2018 15:26,462,7.64
20/02/2018 15:56,869,8.295
20/02/2018 16:26,199,5.99
20/02/2018 16:56,187.3333333,2.21
20/02/2018 17:26,996,8.09
20/02/2018 17:56,587,6.4
20/02/2018 18:26,629,7.55
20/02/2018 18:56,349,5.82
20/02/2018 19:26,750,7.35
20/02/2018 19:56,477,5.74
20/02/2018 20:26,333,4.59
20/02/2018 20:56,561,5.58
20/02/2018 21:26,13,3.03
20/02/2018 21:56,304,5.33
20/02/2018 22:26,292,5.16
20/02/2018 22:56,248,4.59
20/02/2018 23:26,343,4.88
20/02/2018 23:56,306,4.875
21/02/2018 00:26,276,5.16
21/02/2018 00:56,497,4.84
21/02/2018 01:26,669,6.15
21/02/2018 01:56,762,6.77
21/02/2018 02:26,419,6.57
21/02/2018 02:56,560,5.905
21/02/2018 03:26,367,4.755
21/02/2018 03:56,616,6.52
21/02/2018 04:26,759,6.32
21/02/2018 04:56,363,4.92
21/02/2018 05:26,200,4.43
21/02/2018 05:56,-41,1.885
21/02/2018 06:26,-41,2.62
21/02/2018 06:56,-30,3.32
21/02/2018 07:26,-42,1.765
21/02/2018 07:56,-42,1.025
21/02/2018 08:26,-42,1.435
21/02/2018 08:56,-42,2.05
21/02/2018 09:26,-42,2.95
21/02/2018 09:56,-42,2.296666667
21/02/2018 10:26,-42,2.54
21/02/2018 10:56,-42,2.665
21/02/2018 11:26,-40,1.72
21/02/2018 11:56,-31,1.97
21/02/2018 12:26,-31,1.72
21/02/2018 12:56,-31,1.805
21/02/2018 13:26,-31,1.15
21/02/2018 13:56,-31,1.965
21/02/2018 14:26,-31,2.38
21/02/2018 14:56,-31,0.33
21/02/2018 15:26,-31,1.31
21/02/2018 15:56,-31,1.56
21/02/2018 16:26,-31,1.97
21/02/2018 16:56,-31,2.703333333
21/02/2018 17:26,-21,1.89
21/02/2018 17:56,-21,1.97
21/02/2018 18:26,37,3.93
21/02/2018 18:56,133,4.02
21/02/2018 19:26,452,4.67
21/02/2018 19:56,436,6.32
21/02/2018 20:26,348,4.795
21/02/2018 20:56,323,6.15
21/02/2018 21:26,410,5.165
21/02/2018 21:56,517,5.49
21/02/2018 22:26,283,4.915
21/02/2018 22:56,333,5.205
21/02/2018 23:26,264,4.59
21/02/2018 23:56,192,3.975
22/02/2018 00:26,202,3.906666667
22/02/2018 00:56,418,5.33
22/02/2018 01:26,473,6.4
22/02/2018 01:56,594,6.895
22/02/2018 02:26,435,5.535
22/02/2018 02:56,223,5.33
22/02/2018 03:26,190,4.875
22/02/2018 03:56,355,5.58
22/02/2018 04:26,541,5.74
22/02/2018 04:56,359,5
22/02/2018 05:26,364,4.795
22/02/2018 05:56,658,7.47
22/02/2018 06:26,609,6.44
22/02/2018 06:56,358,6.235
22/02/2018 07:26,246,4.22
22/02/2018 07:56,193,5.205
22/02/2018 08:26,646,5.58
22/02/2018 08:56,232,4.43
22/02/2018 09:26,200,4.92
22/02/2018 09:56,98,3.975
22/02/2018 10:26,225,5.16
22/02/2018 10:56,150,4.505
22/02/2018 11:26,322,5.82
22/02/2018 11:56,521,6.89
22/02/2018 12:26,450,6.563333333
22/02/2018 12:56,763,5.08
22/02/2018 13:26,440,5.74
22/02/2018 13:56,357,4.1
22/02/2018 14:26,444,6.935
22/02/2018 14:56,237,4.92
22/02/2018 15:26,171,4.92
22/02/2018 15:56,448,6.73
22/02/2018 16:26,105,3.36
22/02/2018 16:56,94,4.34
22/02/2018 17:26,115,4.425
22/02/2018 17:56,125,5
22/02/2018 18:26,237,5.37
22/02/2018 18:56,194,6.32
22/02/2018 19:26,700,5.66
22/02/2018 19:56,347,5.33
22/02/2018 20:26,796,4.43
22/02/2018 20:56,636,8.21
22/02/2018 21:26,811,6.48
22/02/2018 21:56,1095,7.06
22/02/2018 22:26,558,4.67
22/02/2018 22:56,671,5.825
22/02/2018 23:26,982,7.06
22/02/2018 23:56,529,6.935
23/02/2018 00:26,363,6.15
23/02/2018 00:56,672,7.22
23/02/2018 01:26,822,6.07
23/02/2018 01:56,778,6.77
23/02/2018 02:26,568,6.195
23/02/2018 02:56,458,5.08
23/02/2018 03:26,504,5.905
23/02/2018 03:56,559,5.785
23/02/2018 04:26,680,7.06
23/02/2018 04:56,498,5
23/02/2018 05:26,575,6.77
23/02/2018 05:56,669,7.55
23/02/2018 06:26,748,5.08
23/02/2018 06:56,1060,6.73
23/02/2018 07:26,1216,8.17
23/02/2018 07:56,890,4.755
23/02/2018 08:26,1241,7.8
23/02/2018 08:56,903,7.925
23/02/2018 09:26,392,6.65
23/02/2018 09:56,964,6.07
23/02/2018 10:26,542,6.89
23/02/2018 10:56,472,7.1
23/02/2018 11:26,1007,8.71
23/02/2018 11:56,368,5.66
23/02/2018 12:26,2126,11.69
23/02/2018 12:56,1378,8.585
23/02/2018 13:26,1463,9.12
23/02/2018 13:56,745,7.72
23/02/2018 14:26,423,4.75
23/02/2018 14:56,773,6.32
23/02/2018 15:26,850,8.79
23/02/2018 15:56,456,5.495
23/02/2018 16:26,537,6.81
23/02/2018 16:56,952,9.12
23/02/2018 17:26,1537,7.635
23/02/2018 17:56,483,5.99
23/02/2018 18:26,1239,5.95
23/02/2018 18:56,1315,7.225
23/02/2018 19:26,1577,6.405
23/02/2018 19:56,2307,11.51
23/02/2018 20:26,1653,9.495
23/02/2018 20:56,2294,9.61
23/02/2018 21:26,2369,13.52
23/02/2018 21:56,2303,12.75
23/02/2018 22:26,2117,9.735
23/02/2018 22:56,2305,7.55
23/02/2018 23:26,1246,8.38
23/02/2018 23:56,2237,11.57
24/02/2018 00:26,2282,12.52
24/02/2018 00:56,1386,7.88
24/02/2018 01:26,1031,6.605
24/02/2018 01:56,1566,7.185
24/02/2018 02:26,1846.5,9.38
24/02/2018 02:56,2045,9.855
24/02/2018 03:26,2184.5,11.57
24/02/2018 03:56,2313.5,10.255
24/02/2018 04:26,2321,8.9
24/02/2018 04:56,1738.5,7.555
24/02/2018 05:26,1093,6.89
24/02/2018 05:56,2303,10.085
24/02/2018 06:26,2310.5,13.94
24/02/2018 06:56,2282.5,12.28
24/02/2018 07:26,2366,11.69
24/02/2018 07:56,685,6.24
24/02/2018 08:26,2331,8.745
24/02/2018 08:56,1035,6.73
24/02/2018 09:26,1075,8.21
24/02/2018 09:56,704,7.02
24/02/2018 10:26,1809,11.275
24/02/2018 10:56,2342,11.63
24/02/2018 11:26,1799,10.805
24/02/2018 11:56,2183,9.135
24/02/2018 12:26,1779.5,10.045
24/02/2018 12:56,2357,9.28
24/02/2018 13:26,2364,11.455
24/02/2018 13:56,2330,11.3
24/02/2018 14:26,1590,8.05
24/02/2018 14:56,1466,4.67
24/02/2018 15:26,610,7.06
24/02/2018 15:56,1402,8.315
24/02/2018 16:26,1658.5,8.05
24/02/2018 16:56,1314,6.975
24/02/2018 17:26,1429,7.64
24/02/2018 17:56,1459,9.53
24/02/2018 18:26,2133.5,8.87
24/02/2018 18:56,1943,6.89
24/02/2018 19:26,1943,8.295
24/02/2018 19:56,2246,10.025
24/02/2018 20:26,1819,11.1
24/02/2018 20:56,1049.5,4.84
24/02/2018 21:26,1138,8.71
24/02/2018 21:56,2329,11.69
24/02/2018 22:26,2027,11.93
24/02/2018 22:56,905,6.65
24/02/2018 23:26,1678.5,8.005
24/02/2018 23:56,2337,9.2
25/02/2018 00:26,1130,7.18
25/02/2018 00:56,767,6.15
25/02/2018 01:26,1367,8.79
25/02/2018 01:56,1607.5,8.83
25/02/2018 02:26,1550,7.47
25/02/2018 02:56,1131.5,6.565
25/02/2018 03:26,1917,9.28
25/02/2018 03:56,1708,9.535
25/02/2018 04:26,1365,7.14
25/02/2018 04:56,1296,5.41
25/02/2018 05:26,2070,10.095
25/02/2018 05:56,1043,6.73
25/02/2018 06:26,1948.5,8.09
25/02/2018 06:56,1880,8.046666667
25/02/2018 07:26,1315,8.215
25/02/2018 07:56,1680,8.95
25/02/2018 08:26,911,6.11
25/02/2018 08:56,1355,6.73
25/02/2018 09:26,769,6.98
25/02/2018 09:56,2148,7.97
25/02/2018 10:26,1366,6.98
25/02/2018 10:56,834,6.81
25/02/2018 11:26,1225,7.39
25/02/2018 11:56,1028,7.31
25/02/2018 12:26,997,5.49
25/02/2018 12:56,743,7.345
25/02/2018 13:26,1507,9.253333333
25/02/2018 13:56,1754,10.86
25/02/2018 14:26,1345,6.73
25/02/2018 14:56,1215,8.745
25/02/2018 15:26,-37,6.73
25/02/2018 15:56,967,6.81
25/02/2018 16:26,1103,7.345
25/02/2018 16:56,1767,9.635
25/02/2018 17:26,1787.5,9.04
25/02/2018 17:56,989,7.675
25/02/2018 18:26,1513,10.63
25/02/2018 18:56,2103,8.38
25/02/2018 19:26,1986,10.57
25/02/2018 19:56,1873,10.22
25/02/2018 20:26,2329,10.565
25/02/2018 20:56,2253,10.86
25/02/2018 21:26,2343,9.74
25/02/2018 21:56,2276.5,10.4
25/02/2018 22:26,2259,11.09
25/02/2018 22:56,2374,13.23
25/02/2018 23:26,2114,9.255
25/02/2018 23:56,2027,8.665
26/02/2018 00:26,1805,10.74
26/02/2018 00:56,851.5,7.003333333
26/02/2018 01:26,367,4.675
26/02/2018 01:56,845,6.65
26/02/2018 02:26,467,5.41
26/02/2018 02:56,193,5.74
26/02/2018 03:26,398,4.75
26/02/2018 03:56,452,4.59
26/02/2018 04:26,386,5.08
26/02/2018 04:56,684,5.78
26/02/2018 05:26,692,4.84
26/02/2018 05:56,842,6.73
26/02/2018 06:26,719,7.02
26/02/2018 06:56,856,7.06
26/02/2018 07:26,1603,7.39
26/02/2018 07:56,931,8.045
26/02/2018 08:26,1110.5,7.18
26/02/2018 08:56,1382,9.37
26/02/2018 09:26,516,5.99
26/02/2018 09:56,1356,7.1
26/02/2018 10:26,1806,9.18
26/02/2018 10:56,967,7.68
26/02/2018 11:26,274,4.795
26/02/2018 11:56,730,7.14
26/02/2018 12:26,859,8.29
26/02/2018 12:56,893,5.99
26/02/2018 13:26,953,5.615
26/02/2018 13:56,1036,8.266666667
26/02/2018 14:26,137,2.79
26/02/2018 14:56,1164,4.385
26/02/2018 15:26,173,5.29
26/02/2018 15:56,721,5.945
26/02/2018 16:26,402,4.92
26/02/2018 16:56,384,5.66
26/02/2018 17:26,728,6.32
26/02/2018 17:56,374,7.22
26/02/2018 18:26,272,5.37
26/02/2018 18:56,499,4.88
26/02/2018 19:26,330,4.59
26/02/2018 19:56,568,6.445
26/02/2018 20:26,340,4.63
26/02/2018 20:56,531,4.34
26/02/2018 21:26,816,5.905
26/02/2018 21:56,1073,6.65
26/02/2018 22:26,691,5.08
26/02/2018 22:56,371,3.77
26/02/2018 23:26,1300,8.95
26/02/2018 23:56,669,8.29
27/02/2018 00:26,889,7.06
27/02/2018 00:56,743,7.595
27/02/2018 01:26,260,4.34
27/02/2018 01:56,355,5.08
27/02/2018 02:26,963,7.55
27/02/2018 02:56,1915,9.215
27/02/2018 03:26,1520.5,7.8
27/02/2018 03:56,2392,8.915
27/02/2018 04:26,1981.5,8.67
27/02/2018 04:56,1041,8.46
27/02/2018 05:26,193.5,4.755
27/02/2018 05:56,1290,9.37
27/02/2018 06:26,1442,6.07
27/02/2018 06:56,1075,7.55
27/02/2018 07:26,971,6.89
27/02/2018 07:56,2274,9.6
27/02/2018 08:26,1495.5,5.7
27/02/2018 08:56,325,6.4
27/02/2018 09:26,1288,7.39
27/02/2018 09:56,1891.5,8.77
27/02/2018 10:26,2341,10.695
27/02/2018 10:56,1130,6.65
27/02/2018 11:26,1140,7.925
27/02/2018 11:56,1717,7.305
27/02/2018 12:26,2172.5,9.49
27/02/2018 12:56,2313,10.32
27/02/2018 13:26,2356,10.565
27/02/2018 13:56,652,5.085
27/02/2018 14:26,2331,8.625
27/02/2018 14:56,120,4.1
27/02/2018 15:26,691,5.99
27/02/2018 15:56,576,5.33
27/02/2018 16:26,862,6.815
27/02/2018 16:56,730,6.69
27/02/2018 17:26,750,5
27/02/2018 17:56,592,5
27/02/2018 18:26,1158,5.82
27/02/2018 18:56,853.5,5.25
27/02/2018 19:26,2170,10.255
27/02/2018 19:56,1353,7.84
27/02/2018 20:26,2035,8.335
27/02/2018 20:56,1711,8.955
27/02/2018 21:26,1181,8.87
27/02/2018 21:56,662,5.245
27/02/2018 22:26,707,5.865
27/02/2018 22:56,589,6.4
27/02/2018 23:26,721,7.06
27/02/2018 23:56,1072,6.15
28/02/2018 00:26,1947,6.775
28/02/2018 00:56,1399,7.39
28/02/2018 01:26,592,6.32
28/02/2018 01:56,616,4.26
28/02/2018 02:26,535,5.41
28/02/2018 02:56,2400,10.405
28/02/2018 03:26,1344,5.415
28/02/2018 03:56,2058,9.08
28/02/2018 04:26,1774,9.28
28/02/2018 04:56,1695,8.25
28/02/2018 05:26,994,7.965
28/02/2018 05:56,1564,12.755
28/02/2018 06:26,2263,10.63
28/02/2018 06:56,1797.5,7.84
28/02/2018 07:26,2236,9.245
28/02/2018 07:56,2327,11.215
28/02/2018 08:26,2315,7.88
28/02/2018 08:56,2359,9.53
28/02/2018 09:26,1881.5,8.705
28/02/2018 09:56,2265,10.74
28/02/2018 10:26,1372,7.39
28/02/2018 10:56,2342,10.375
28/02/2018 11:26,1113,7.555
28/02/2018 11:56,1581,7.675
28/02/2018 12:26,935,7.55
28/02/2018 12:56,1103,8.09
28/02/2018 13:26,525,5.99
28/02/2018 13:56,496,6.77
28/02/2018 14:26,1070,6.44
28/02/2018 14:56,967,7.715
28/02/2018 15:26,442,6.645
28/02/2018 15:56,411,5.125
28/02/2018 16:26,1158,8.415
28/02/2018 16:56,1138,8.045
28/02/2018 17:26,1039,6.03
28/02/2018 17:56,1724,8.46
28/02/2018 18:26,1036,7.35
28/02/2018 18:56,1441,8.665
28/02/2018 19:26,366,5
28/02/2018 19:56,939,7.265
28/02/2018 20:26,1514,7.43
28/02/2018 20:56,2386,10.45
28/02/2018 21:26,2300.5,12.815
28/02/2018 21:56,2344,14.05
28/02/2018 22:26,2344,13.285
28/02/2018 22:56,2346,12.225
28/02/2018 23:26,2249,12.52
28/02/2018 23:56,2299.5,10.39
01/03/2018 00:26,2311,12.16
01/03/2018 00:56,2319,10.755
01/03/2018 01:26,2341,15.355
01/03/2018 01:56,2312,13.05
01/03/2018 02:26,2281,15.39
01/03/2018 02:56,2344,14.17
01/03/2018 03:26,2358,13.94
01/03/2018 03:56,2311.5,10.98
01/03/2018 04:26,2410,11.18
01/03/2018 04:56,2254,11.395
01/03/2018 05:26,2280,10.04
01/03/2018 05:56,2379,12.52
01/03/2018 06:26,2299,17.88
01/03/2018 06:56,2334,13.345
01/03/2018 07:26,2290,15.65
01/03/2018 07:56,2293,12.815
01/03/2018 08:26,2323,13.46
01/03/2018 08:56,2280,13.7
01/03/2018 09:26,2239.5,15.51
01/03/2018 09:56,2272.5,15.51
01/03/2018 10:26,2302,15.65
01/03/2018 10:56,2335.5,15.495
01/03/2018 11:26,2354.5,15.975
01/03/2018 11:56,2332.5,15.075
01/03/2018 12:26,2278,15.37
01/03/2018 12:56,2308,20.435
01/03/2018 13:26,2365,18.86
01/03/2018 13:56,2322,22.9
01/03/2018 14:26,2179.5,18.72
01/03/2018 14:56,2281,20.48
01/03/2018 15:26,2195.5,19.12
01/03/2018 15:56,2321,20.01
01/03/2018 16:26,2404,21.48
01/03/2018 16:56,2169,17.88
01/03/2018 17:26,2403,20.82
01/03/2018 17:56,2292.5,19.785
01/03/2018 18:26,2252,20.655
01/03/2018 18:56,2325.5,22.86
01/03/2018 19:26,2296,22.32
01/03/2018 19:56,2236,18.16
01/03/2018 20:26,2382,21.435
01/03/2018 20:56,2202,24.815
01/03/2018 21:26,2323,22.825
01/03/2018 21:56,2361,22.02
01/03/2018 22:26,2186,22.785
01/03/2018 22:56,2194,23.785
01/03/2018 23:26,2294,21.165
01/03/2018 23:56,2326,22.555
02/03/2018 00:26,2218,20.245
02/03/2018 00:56,2244.5,21.86
02/03/2018 01:26,2340,21.085
02/03/2018 01:56,2181,18.345
02/03/2018 02:26,2388.5,20.94
02/03/2018 02:56,2272,22.205
02/03/2018 03:26,2232.5,22.13
02/03/2018 03:56,2264,22.75
02/03/2018 04:26,2288,25.21
02/03/2018 04:56,2206,21.02
02/03/2018 05:26,2257.5,20.11
02/03/2018 05:56,2339,20.83
02/03/2018 06:26,2330,18.855
02/03/2018 06:56,2344,21.095
02/03/2018 07:26,2310,21.435
02/03/2018 07:56,2383,19.61
02/03/2018 08:26,2349,20.865
02/03/2018 08:56,2270,22.28
02/03/2018 09:26,2314,22.095
02/03/2018 09:56,2260,20.86
02/03/2018 10:26,2326.5,22.055
02/03/2018 10:56,2198,21.59
02/03/2018 11:26,2313,22.55
02/03/2018 11:56,2398,18.72
02/03/2018 12:26,2250,23.055
02/03/2018 12:56,2190,16.52
02/03/2018 13:26,2017,16.77
02/03/2018 13:56,2221.5,17.23
02/03/2018 14:26,2247,17.325
02/03/2018 14:56,2417,18.56
02/03/2018 15:26,2336,21.36
02/03/2018 15:56,2258,19.6
02/03/2018 16:26,2220,17.42
02/03/2018 16:56,2264,20.495
02/03/2018 17:26,2328.5,21.94
02/03/2018 17:56,2212,18.535
02/03/2018 18:26,2291,15.245
02/03/2018 18:56,2331.5,17.09
02/03/2018 19:26,2346,16.905
02/03/2018 19:56,2284,18.76
02/03/2018 20:26,2262,21.665
02/03/2018 20:56,2277,20.17
02/03/2018 21:26,1786,19.79
02/03/2018 21:56,2314.5,14.76
02/03/2018 22:26,2266,19.09
02/03/2018 22:56,2308.5,13.94
02/03/2018 23:26,2328.5,14.7
02/03/2018 23:56,2276,8.955
03/03/2018 00:26,2270.5,14.53
03/03/2018 00:56,2225.5,15.185
03/03/2018 01:26,2199,18.81
03/03/2018 01:56,2211.5,15.15
03/03/2018 02:26,2246,15.01
03/03/2018 02:56,2330,13.94
03/03/2018 03:26,2196,17.51
03/03/2018 03:56,2274,13.11
03/03/2018 04:26,2191,12.67
03/03/2018 04:56,2316.5,17.045
03/03/2018 05:26,2250,13.05
03/03/2018 05:56,2321,16.58
03/03/2018 06:26,2365,15.33
03/03/2018 06:56,2298,14.935
03/03/2018 07:26,2373,14.615
03/03/2018 07:56,2259.5,14.76
03/03/2018 08:26,2282,10.86
03/03/2018 08:56,2344.5,11.75
03/03/2018 09:26,1368,9.94
03/03/2018 09:56,2328,13.64
03/03/2018 10:26,2273,12.34
03/03/2018 10:56,1767,8.38
03/03/2018 11:26,2308,11.16
03/03/2018 11:56,2283,11.81
03/03/2018 12:26,2313,11.99
03/03/2018 12:56,2311.5,8.79
03/03/2018 13:26,2296.5,10.305
03/03/2018 13:56,2336,12.52
03/03/2018 14:26,1396,7.14
03/03/2018 14:56,1753,9.53
03/03/2018 15:26,1188,7.31
03/03/2018 15:56,1608.5,7.72
03/03/2018 16:26,2299,11.635
03/03/2018 16:56,2270.5,10.38
03/03/2018 17:26,1955,9.78
03/03/2018 17:56,1559,7.14
03/03/2018 18:26,1781.5,10.125
03/03/2018 18:56,1547,7.015
03/03/2018 19:26,1712,9.28
03/03/2018 19:56,1108,8.455
03/03/2018 20:26,931,6.98
03/03/2018 20:56,1144,7.555
03/03/2018 21:26,1897,8.335
03/03/2018 21:56,1572,7.39
03/03/2018 22:26,1618.5,9.035
03/03/2018 22:56,1801,8.995
03/03/2018 23:26,1403.5,7.925
03/03/2018 23:56,1584,8.005
04/03/2018 00:26,1754,7.925
04/03/2018 00:56,1818,9.615
04/03/2018 01:26,1684,7.185
04/03/2018 01:56,1490,7.88
04/03/2018 02:26,2327,12.575
04/03/2018 02:56,1641,9.94
04/03/2018 03:26,2183,11.455
04/03/2018 03:56,2131,9.98
04/03/2018 04:26,1415,7.64
04/03/2018 04:56,2249,9.71
04/03/2018 05:26,1752,8.5
04/03/2018 05:56,2028.5,10.54
04/03/2018 06:26,2287,9.9
04/03/2018 06:56,1980,9.985
04/03/2018 07:26,1374.5,8.56
04/03/2018 07:56,2302,10.58
04/03/2018 08:26,2288,11.57
04/03/2018 08:56,2306,9.45
04/03/2018 09:26,2285,10.15
04/03/2018 09:56,2318,10.39
04/03/2018 10:26,2315,10.15
04/03/2018 10:56,1950,9.61
04/03/2018 11:26,1626,9.365
04/03/2018 11:56,2318,11.395
04/03/2018 12:26,1336.5,7.305
04/03/2018 12:56,2171.5,9.465
04/03/2018 13:26,1871.5,8.79
04/03/2018 13:56,1749.5,8.255
04/03/2018 14:26,990,6.4
04/03/2018 14:56,1453.5,9.08
04/03/2018 15:26,1433,8.38
04/03/2018 15:56,1119,6.07
04/03/2018 16:26,1336,7.06
04/03/2018 16:56,1531.5,7.97
04/03/2018 17:26,1499,8.46
04/03/2018 17:56,1020,7.14
04/03/2018 18:26,534,5.41
04/03/2018 18:56,835,6.605
04/03/2018 19:26,1208,7.06
04/03/2018 19:56,819,7.64
04/03/2018 20:26,1221.5,4.51
04/03/2018 20:56,735,7.06
04/03/2018 21:26,695,8.46
04/03/2018 21:56,674,6.605
04/03/2018 22:26,355,4.755
04/03/2018 22:56,443,5.335
04/03/2018 23:26,287,4.055
04/03/2018 23:56,107,5.125
05/03/2018 00:26,138,4.02
05/03/2018 00:56,320,5.205
05/03/2018 01:26,392,4.51
